,Mkt-RF,SMB,HML,RMW,CMA,Mom,RF
2021-09-07,0.007641884305242964,-0.0034785751652700097,-0.003899855734214836,0.010145611794555648,0.009919536688427833,0.0013126065104319116,8e-05
2021-09-08,-0.00931864819880167,0.010348130893880902,-0.0078031674540549175,-0.0023311160227049007,0.0072436925188760284,0.005538643887264325,8e-05
2021-09-09,0.025608647308225523,0.0006428440842192264,0.008797705024139775,0.010272928332297811,-0.0012857228067757937,0.028129205241771475,8e-05
2021-09-10,-0.011572208577996424,0.006922189400977756,0.008084421132768149,-0.00044761461340962473,-0.002291445864939079,-0.010629523043245928,8e-05
2021-09-13,-0.014070263353452786,0.003977862538355798,0.013454036081758837,-0.012793284410705003,-0.01012701863496439,-0.01202459710830028,8e-05
2021-09-14,0.014397330482000814,-0.006670853239926988,-0.005235825633723066,0.006344473198122045,0.012115241211090757,-0.008003528162291131,8e-05
2021-09-15,0.00999995232755523,-0.005048398658539696,-0.0018659378982431233,-0.004029246224289254,0.0027138684688908063,0.0006535746166101698,8e-05
2021-09-16,0.007989437804625861,0.00833968654064929,-0.014555357462728905,0.004990821694619305,-0.0030517414292168983,-0.018683482372938303,8e-05
2021-09-17,0.008040146111171358,-0.0025782026568523272,-0.003332239954547856,0.0002764760727805748,0.007868341333921806,0.000545731632504688,8e-05
2021-09-20,0.00035303872583702456,-0.003129187705935974,0.009169134595215025,-0.010701827595600094,-0.005936587100560006,0.018929018467550393,8e-05
2021-09-21,-0.010267052457829978,-0.0075409806347948236,-0.003998458413053781,0.0012500633575939835,0.002339732205336045,0.0019654812968725533,8e-05
2021-09-22,0.001409654698324716,0.0034887925247476886,0.005964318156807413,0.015473561995069593,-0.0011357748057450082,-0.002919540048728046,8e-05
2021-09-23,-0.00762594053814534,0.01660019935394516,-0.0015145279539803018,0.0035509052096012145,0.003732062839281806,-0.006499764935519901,8e-05
2021-09-24,0.012201436801013014,-0.008440263314034184,0.0031165132539940454,-0.0003026242710382419,-0.0004814412351167288,0.010183628750067208,8e-05
2021-09-27,-0.001264688578025664,0.0002937556533820646,-0.010129222508341005,0.007627403813698285,-0.008805567346667344,-0.008784160505618524,8e-05
2021-09-28,-0.009405966361510138,0.011397764443323433,0.0009668850467051095,0.0015746792564217758,0.0003534582360202269,0.020610355126591727,8e-05
2021-09-29,-0.0033566300998359214,-0.0005371311299657212,-0.026720223738106508,0.0015667396118395603,0.006193184851252173,0.02156695722485793,8e-05
2021-09-30,0.005455177451307492,0.003718974369997871,-0.0014820654234578635,-0.007541376205113718,-0.00027529843512391145,0.003124258785279663,8e-05
2021-10-01,-0.006264694633647696,-0.008399148225175039,-0.01447425919343626,0.0017369361805271886,0.004550690729534516,0.00017333403115690388,8e-05
2021-10-04,-0.009366644746797177,0.0035264567776611888,0.011053950648921344,0.007348103914918614,-0.006373176914044319,0.011637257890657154,8e-05
2021-10-05,0.0034242465379029476,-0.0013971541200363902,0.0071966661748806005,-0.0057524350647001725,-0.00025756475961911284,0.012342783524500576,8e-05
2021-10-06,0.0034395988533046733,0.007985839965438904,0.004400038837694729,0.010071470748728634,-0.0038470627305314644,-0.00856590904165357,8e-05
2021-10-07,-0.005583318104453557,0.00959908841251801,0.01388905604443442,-0.0005419421690158818,0.004381885040628259,-0.005492106464503722,8e-05
2021-10-08,-0.005152459667419873,0.020816509136148912,-0.008340248687423535,-0.006114386580769784,8.894937357197464e-05,-0.01424582178151625,8e-05
2021-10-11,0.0032845992482916355,0.004737065385708606,0.01592626878124002,0.007083424538441712,0.004040442058019675,0.004799714321674628,8e-05
2021-10-12,-0.01687701209796789,0.0027063705326573315,0.008589724078343462,-0.001907559650167885,0.006426262556947196,0.007632906718025798,8e-05
2021-10-13,-0.016389565292518664,0.0016550744126186882,-0.0019289975849705139,0.005416604212402755,0.00404971145072833,-0.014549182016474002,8e-05
2021-10-14,-0.008121330655029232,-0.002725330342485507,0.010420581324646497,-0.00194231042580976,0.0015387106057618651,-0.0047071879529777495,8e-05
2021-10-15,-0.002061365820542167,0.002807870747693529,-0.009756641611704706,-0.00031878300470932587,-0.006089273551068432,-0.01451979309339484,8e-05
2021-10-18,0.0042308907871760545,-0.0022632112811122357,-0.007220627453749062,0.003554921430340041,-0.00011671666400140743,-0.009586797912682214,8e-05
2021-10-19,0.018204274603394625,0.0014476878101569144,-0.005277307509157303,0.002136279403130041,-0.0032985424120949985,0.006361187662489294,8e-05
2021-10-20,0.010791915478424233,0.010640780284863677,-0.004560799372576137,-0.01386872246316217,-0.0021643837402253595,-0.007768302733461073,8e-05
2021-10-21,-0.0014192623595611254,-0.00795234052223713,-0.009309018784842273,-0.007748706180660742,-0.0023472049045015052,-0.0030090855163552852,8e-05
2021-10-22,0.00027180550516773405,0.009219028489032362,0.011207747603857924,0.006605869893535708,-0.005979553448693467,-0.017600429007420468,8e-05
2021-10-25,-0.011530352375653707,0.010636920538718921,-0.0021296896033284845,-0.0008249561223108308,-0.011844031534803939,0.002356892306971307,8e-05
2021-10-26,0.0002778423680913208,-0.0008445482159286299,0.003372544715211916,-0.0035661191193999526,-0.004108858289966601,-0.0001870065182911371,8e-05
2021-10-27,-0.00296390366704166,-0.01687483919206876,-0.004933162297723125,-0.009410018106802321,0.0010602767115449544,-0.007718551750364783,8e-05
2021-10-28,0.004372622724057074,-0.00476257589675546,-0.016185429704936655,-0.007458154248930939,-0.00818906227256494,-0.0017791572745072155,8e-05
2021-10-29,-0.009426771322627875,0.010475956372488873,0.0026305162255227986,-0.014052590479733633,-5.906581170253951e-06,0.002283243685537888,8e-05
2021-11-01,0.006732158170894068,-8.294449839105698e-05,-0.017010294778777992,-0.0006089650309107301,0.011301610545865788,-0.008663549638002786,8e-05
2021-11-02,0.018892866956030933,-0.007894417858359287,-0.00041770641476921745,-0.004089063064067328,0.006038339331513436,-0.01593888798401957,8e-05
2021-11-03,-0.0008051217814822912,-0.003938199369825739,-0.012114835349495293,-0.006666115236897206,0.009761249054723175,0.02016131875955497,8e-05
2021-11-04,0.005320540665187298,0.006824960212036425,0.01808548399307727,-0.0003768639761756717,0.0022467672615963576,-0.006665999751812999,8e-05
2021-11-05,0.00878172790053335,0.004473868545611034,0.008402264499572496,0.002647794415969167,0.006905058937918676,-0.0007643611350557826,8e-05
2021-11-08,-0.004314645662630035,-0.0018114567933575545,0.0011517841214433238,0.014752385525469614,-0.004443788382806725,0.011419237085223449,8e-05
2021-11-09,0.0031891097817250014,-0.0028345952945175007,0.011573360098892017,-0.010483183936942496,-0.003966041602131905,0.03911960706327532,8e-05
2021-11-10,0.0006511088093815383,-0.0030340651923505754,-0.007416843797191622,0.008215667303103654,-0.016534841236824836,-0.013389350948777521,8e-05
2021-11-11,0.0016721131825859807,-0.00727928147598802,0.005091314408030836,0.006911710927105504,0.007016872844253794,0.005248099350991609,8e-05
2021-11-12,-0.008776117406265597,0.013023005515755534,0.001998293903468421,-0.005353649175636904,0.009141943878919317,-0.007483075138235169,8e-05
2021-11-15,0.0007941220911073126,-0.0024785637536907192,0.0025761807320030298,0.0015226516821022172,-0.0034190634720836196,-0.005626693350343819,8e-05
2021-11-16,0.006475979494945397,0.009837268166603972,0.01165118150096091,-0.003103432745363307,-0.0016237102383834104,-0.00762233223107469,8e-05
2021-11-17,0.0179137232935405,0.01227052841537961,0.00679242892501822,0.0013998200629311726,-0.004623172682145769,-0.012082204645806434,8e-05
2021-11-18,0.012011249913022484,0.008086487185183682,0.0027985129654252094,0.010663917093831854,0.0021959213088649497,-0.0001542049796312758,8e-05
2021-11-19,0.026338189490138678,-0.0033529625017443875,-0.014693986926054664,0.004339243628419191,0.006649595271819445,-0.01591952955753059,8e-05
2021-11-22,-0.008708170754656594,0.0033298407226928753,-0.008440416657515172,0.0036602586126340936,-0.010556631843286245,0.010714883231630574,8e-05
2021-11-23,0.010967847640648138,-9.356485112732933e-05,-0.0009043804023615172,-0.002912165239682497,0.0023566311838535137,0.0009050322963671208,8e-05
2021-11-24,0.002700104068860221,-0.007129614885841025,0.0010403513684898611,-0.010288396654470348,-0.0017600306303148727,0.004946784701915838,8e-05
2021-11-25,0.02677763519861207,0.002694874253772824,-0.009971833522065314,-0.0013592774737828553,0.000580366351800136,-0.004828074731408452,8e-05
2021-11-26,-0.009199579424261818,-0.009332318329278421,0.02190509008020579,0.008546257084047406,0.002653964010045746,-0.003739243276329231,8e-05
2021-11-29,-0.009576662106169313,0.00960143510769251,0.013847546497282155,-0.010590174996127534,-0.001229214632636927,0.0034632029568406088,8e-05
2021-11-30,-0.006692711745328267,-0.0036169383783871446,0.005619064883532351,-0.0072856255772368655,-0.0007215211204346837,-0.01250455695646408,8e-05
2021-12-01,-0.024986748691717683,0.0017092772469827144,0.0008483317515537028,0.0009838741536384772,-0.0013832510053278335,-0.003637894778546694,8e-05
2021-12-02,-0.005809060260169132,0.0023663029723691373,-0.001709880729110365,-0.006792583493930837,0.005721897210729688,-0.009155748652662995,8e-05
2021-12-03,-0.008609591938644376,-0.001971239789632619,-0.008367266140200119,-0.005447664129806488,0.0024125597607649795,-0.009496256916501158,8e-05
2021-12-06,0.002304725437714492,0.004793550411802198,0.0008973246666697627,-0.00286519007209724,0.0012235012264241647,-0.022908220646882055,8e-05
2021-12-07,0.004601071709325914,-0.003699229252980196,0.002519772861284756,-0.009459321829331046,-0.007725710326553697,0.015032592484279995,8e-05
2021-12-08,0.023014050070590635,0.007070378379657954,-0.010975845179334618,-0.006718852923514578,-0.002371478459278925,-0.007251926284691458,8e-05
2021-12-09,0.011905086058232603,-0.01066783744197399,0.003207587755204077,0.005023995417511162,0.005292014962035045,0.01309713660679905,8e-05
2021-12-10,-0.006422843867948837,0.0011110366363712946,-0.0011973314394227385,-0.009051588475616748,0.0001261794387435374,0.012056715535337215,8e-05
2021-12-13,-0.010280976056180295,0.015611431992466278,-0.016970268020896517,-0.011085104941463865,0.0038571888175348303,-0.01384599677168143,8e-05
2021-12-14,0.006403030058078069,-0.007902650596844599,-0.007543465097015517,-0.00431017485673726,0.010499070801965802,-0.011672523592401302,8e-05
2021-12-15,-0.015342798484247706,-0.005321959764198812,-0.0035224498007947976,0.005223688517568921,0.006131636415252899,0.028465532552912523,8e-05
2021-12-16,0.022477505190252246,0.0042112627972713205,0.01718918891606171,-0.0012784526559782268,0.0004589500261984541,0.01956018536119858,8e-05
2021-12-17,0.014653281448655445,0.0015366542555167837,0.005208978120803823,-0.0031520675468093284,-0.0031659350211743625,-4.6703646609145665e-05,8e-05
2021-12-20,-0.005130107825256457,0.0029050407941884735,-0.011819334121899021,0.0004105115826092493,-0.01542129757633539,0.003131104170590843,8e-05
2021-12-21,-0.02005761434909053,0.004013497041181309,0.004574326604758732,-0.012119952030017565,-0.0011103095348371152,-0.006639310432419076,8e-05
2021-12-22,0.016746468489984956,0.005177771748494159,-0.013725735900445289,0.003562939576425227,-0.002056074974901095,0.005055879856203739,8e-05
2021-12-23,-0.0008744781430314146,0.008977598735649786,0.00994421948498366,0.002784045219825509,0.002242197166372254,-0.0075890009079471864,8e-05
2021-12-24,0.015353795743681542,0.0033785492554281003,-0.004040121866360907,-0.002765159318670049,-0.0010234313618481255,-0.02205589140728223,8e-05
2021-12-27,-0.018633131905532407,-0.0018300612369483397,-0.0006427256986525375,0.007141471582574917,-0.002022310356620766,-0.01423711365162156,8e-05
2021-12-28,-0.006692500275445275,0.0054805896096218505,0.012132169827879711,-0.00779247269267127,-0.010776393583043324,0.0005320202263564596,8e-05
2021-12-29,0.000562924396618198,0.015299055479161725,-0.011384472117258248,0.007995362952774983,-0.005739806974900399,-0.012141739590528463,8e-05
2021-12-30,0.0010637671251769046,-0.0009610699710605884,-0.01237406366601692,0.001181455659166758,0.002759906244803345,-0.0004400521140488799,8e-05
2021-12-31,-0.004900785657750924,-0.007696234437365132,-0.005052393937114044,-0.002255868129147214,0.010195445786796167,-0.011521271433761493,8e-05
2022-01-03,0.007974199188169984,0.008956645354295781,0.009545409659173849,-3.911544757818099e-05,-0.0006851523024737407,-0.008305893147521929,8e-05
2022-01-04,-0.012311445152591133,-0.0008630493116287859,-0.01347411467929158,-0.0006508533606765922,0.00186686644144474,0.009684818370545108,8e-05
2022-01-05,-0.001208553820255522,-0.017281356368112292,-0.02528940038299512,0.008641980274924018,0.005614868941716832,0.003022286024041151,8e-05
2022-01-06,0.0019435475805427863,0.006879373417203373,-0.0038604297256809882,-0.007436753892297094,-0.004965363617201499,0.00019369136555318092,8e-05
2022-01-07,0.006673266008704989,-0.004182625487631382,0.0051656671991982825,-0.005237634674026188,0.0021008842597126536,0.009968603703777163,8e-05
2022-01-10,0.009039378537066678,-0.0006242662584332861,0.011002355747649463,0.007354120244507358,-0.0045429406379929515,0.00558669452682082,8e-05
2022-01-11,-0.01299570510205443,0.002755842644552116,-0.003968452258768591,-0.004068744546287015,0.0050889466309460675,0.016212196203765045,8e-05
2022-01-12,-0.017909370048827467,0.0016239974382325313,-0.0035028394640440213,0.006403731541321142,0.0008084182877103957,-0.004758451885466542,8e-05
2022-01-13,0.015832121862782107,0.0057756145371123165,0.010585106608301725,0.011996051881060966,0.0016907108838886387,-0.004425984763802596,8e-05
2022-01-14,0.0044877681437550995,-0.003383890964558747,-0.016627675297258785,-0.002712565188591436,-0.004795591584511535,-0.014012201930304797,8e-05
2022-01-17,-0.008481838438678644,0.004204846385408662,-0.003296686976647083,0.004869536286027138,0.0041421941576647095,-0.004418787891096617,8e-05
2022-01-18,0.019113823706270277,-0.0019763734206713376,0.0019138150093255197,-0.00797584596937901,0.012408277527386097,0.010912468837326902,8e-05
2022-01-19,0.001888095611514304,0.006010483847100024,0.004242968491565307,0.005383133086474665,-0.006147470172569237,0.014599861094883473,8e-05
2022-01-20,0.014651566208765917,0.0050229398721044274,-0.004388260238717943,0.00149596790190737,-0.002138554045885143,0.010863356848953348,8e-05
2022-01-21,0.0013102217769213075,-0.007383509616356762,0.0005099691053525721,0.0034112679751215065,0.001289644845008551,-0.019436110532043797,8e-05
2022-01-24,0.025228975098583847,0.008787856929400258,-0.022194946180716903,-0.004419004504247765,0.004618437271974899,0.012214597339268078,8e-05
2022-01-25,0.021564090109318455,-0.004187707560912384,-0.005724235711004635,-0.011527583908970209,-0.0034572777117368135,-0.019923704855992774,8e-05
2022-01-26,-0.002487569781748882,0.006564462386249161,0.004281578412990206,0.0036227644532465333,-0.01709818174085644,0.010179290565345821,8e-05
2022-01-27,0.012158851411452266,0.003038298507210725,-0.008640646308292114,-0.014343822067356182,0.00805513696498415,-0.003745629792281607,8e-05
2022-01-28,0.00824451139502177,0.01480546941436098,0.0007308579943063763,-0.002121453445697744,0.004463036717504855,0.008027866453272412,8e-05
2022-01-31,0.016923578690388186,-0.001687727858974817,0.004221852507224282,0.006688273064939789,-0.01055768518291999,-0.014356931826840225,8e-05
2022-02-01,-0.011079081526961253,-0.00269453436894558,-0.0028829428077198843,0.0014432841511112526,-0.0037454127506773354,0.013182843959767612,8e-05
2022-02-02,0.008732617519981273,-5.535684710186087e-05,0.001734173938969138,0.01373839851352869,0.009309094577163958,-0.015814722207153777,8e-05
2022-02-03,0.013201093842195054,-0.0023254382626742036,-0.00846459308756151,0.0072757640680724146,0.008586778510747196,-0.007053004019384954,8e-05
2022-02-04,-0.020604873837077372,0.006499535215536401,-0.0016595015172644195,-0.004477288718279035,0.005531840136073668,-0.010679040905459387,8e-05
2022-02-07,-0.0136991021519893,-0.012830484867492704,0.005691945526303002,0.0002911936589600707,-0.001156674603759176,-0.018997133381047488,8e-05
2022-02-08,-0.023970786133121206,-0.008329459353170834,0.001612756648715908,-0.00023159491781105167,0.0003979245128750599,0.0013398032434731519,8e-05
2022-02-09,-0.002732882013334693,-0.008442423372633545,-0.00507878142607542,-0.010975237343422891,-0.000885554830756759,0.020166980296206574,8e-05
2022-02-10,0.009110507069551549,0.007702460735788607,0.002217947638617137,-0.006482792415390472,0.006669438699613025,0.029635957445520097,8e-05
2022-02-11,0.01852828462515234,0.013784906980655402,0.006631488115729561,-0.0038253263488590224,-0.005355054438970662,0.0013687136579487254,8e-05
2022-02-14,0.0013891373650373024,-0.000735593748299772,-0.0182494715071973,-0.014153543519991558,-0.004934797929305229,0.012583494025742745,8e-05
2022-02-15,0.0200433865468555,-0.001250573785520085,0.01063166658460308,0.0004324542777615007,0.005961647521016094,0.0028530410172139093,8e-05
2022-02-16,-0.016061217498578695,0.0006604173049054511,-0.0028262926481296474,-0.001643502912571285,-0.0003661687330693698,0.005787715142450339,8e-05
2022-02-17,-0.019940589272261857,0.009395026420865524,0.004029409399162072,-0.01161025730918102,0.008170804132722849,-0.0034636351623996272,8e-05
2022-02-18,-0.0001665723867594253,-0.007318825073524593,0.01097522231280705,0.0029294900569413244,-0.004129073241883274,0.0024458461796486235,8e-05
2022-02-21,0.005108785387271688,0.002006951861878281,-0.012145063275074192,0.005111109212836717,-0.00042867016203295056,0.006212265750670714,8e-05
2022-02-22,0.00010766302287088268,0.007901581038259439,-0.0061849690218479195,0.0016892413520542223,-0.00563447790906372,-0.006063057017639644,8e-05
2022-02-23,-0.02430930520047852,0.0041087533595187626,-0.002396938262881343,-0.0021684772264627915,-5.582391145859719e-05,-0.0005524372988228671,8e-05
2022-02-24,-0.0005694404741534609,0.0016166529327899472,-0.006853781690119854,0.004240095062262985,-0.008971281621992793,-0.0003427313089723706,8e-05
2022-02-25,-0.01515363400605824,0.00810836874053713,0.015814429182531276,0.004861542523336838,-0.003025800525729777,0.00939043649063577,8e-05
2022-02-28,0.008536070585960462,-0.021525858343993898,-0.007510948844441135,0.0022518249880378186,-0.008717523189568706,-0.011426353887904486,8e-05
2022-03-01,0.00489917895316218,0.005523002556247262,-0.0047999210153817995,-0.0056722857530433265,0.004063539399147549,-0.00026696429468416706,8e-05
2022-03-02,-0.010778557435928263,-0.00513260546501939,0.0020395012844267907,0.002036205358578265,0.00419953603855791,0.021332060159579672,8e-05
2022-03-03,-0.005666403008040322,-0.014545063174851656,-0.010619345734684798,0.008468364555778353,-0.010481576382906069,0.013104661678445312,8e-05
2022-03-04,-0.012210562262667419,0.004189620796199846,-0.003361126405806374,-0.004076403410282111,0.007903314473003438,0.015140969537775757,8e-05
2022-03-07,-0.0002521491672780625,0.011089268361303662,0.0030570793512515763,0.014785575373927018,0.014884490758519124,0.0005687502419583757,8e-05
2022-03-08,0.011961707846014859,-0.0009995881170215349,-0.0027957436394426007,-0.003579416537897691,0.00017603832041804572,0.0038309732005462546,8e-05
2022-03-09,-0.011328712556026525,0.007722996377623511,-0.0006404817300995346,0.0003268490933809535,-0.0039466855613478685,0.011324597833732178,8e-05
2022-03-10,0.006548558186214134,0.012998226063909163,-0.004563989012035338,-0.0046073991720443535,0.016845983546018278,0.01746281082484024,8e-05
2022-03-11,-0.00586309142046929,0.010619315628672379,-0.013430232782626901,0.001662895851441826,-0.008013810989815065,-0.02116763204171175,8e-05
2022-03-14,-0.00901447398714813,0.013219716234971143,0.003094338902053147,-0.012095551848446927,2.063880121459032e-05,-0.0141698543775483,8e-05
2022-03-15,-0.0007843643194546939,0.006037019928575138,0.015994397644825173,-0.003722292591717049,0.0009777336357915405,0.014703885115429126,8e-05
2022-03-16,-0.011922907869032488,0.0007034691112127424,0.0003656146770509432,-0.00754484840243997,0.00797088572271449,-0.0027457829134568392,8e-05
2022-03-17,-0.006143791664166185,-0.012715726495177349,0.0022273770552279455,0.0010473684352460364,0.0020584338507607307,-0.0070889286818388506,8e-05
2022-03-18,-0.01387453471106618,-0.0018684999050395887,0.006434504796051734,0.007061131628562352,-0.0030918033747307084,-0.013495770856951642,8e-05
2022-03-21,0.024076701594996672,-0.006645972762529533,-0.011223974468920291,0.0046220433098018605,-0.005807106222327737,-0.005805183716985203,8e-05
2022-03-22,0.0009231626236607434,0.01746754173998251,0.01552263192316645,-0.01650161552601225,-0.0021509309214768134,-0.015126062117662072,8e-05
2022-03-23,-0.007896706095911027,-0.001307086499458693,0.002020959167805218,0.014394487570495162,-0.0061415641656708654,0.023302037000057247,8e-05
2022-03-24,0.003067758928810664,0.0010856384542758855,0.014886712091801979,0.0021669595843460785,0.00018695191870809764,5.3203428213691596e-05,8e-05
2022-03-25,-0.0008479365962899578,0.0045118830083237405,-0.006397296959715904,-0.005335493983451002,-0.003485177079162919,-0.0003374559593898933,8e-05
2022-03-28,-0.002151635194398676,0.0004488195709796298,0.01656255730302042,0.001199895432936586,-0.009064226759738503,0.00676884342684615,8e-05
2022-03-29,0.007870000400521103,0.013660408323446024,0.007176399446313047,0.0013333287575188469,0.007430874730249422,0.010885796861932265,8e-05
2022-03-30,0.009590092520567662,-0.004881194893875615,0.005177360772671225,-0.004567941018660946,-0.0030860351405742363,0.010704769722101031,8e-05
2022-03-31,-0.005866013771326329,0.0016568596418979418,0.0023062200891783313,0.0014854166713945286,-0.0077088208298518755,0.012109841382983287,8e-05
2022-04-01,-0.00640981888773616,-0.005839764685584386,-0.002036757562670044,-0.004152306013342151,-0.0011095548069252493,-0.00663930105869942,8e-05
2022-04-04,-0.0028006203658197284,-0.010460180089765648,0.011004784926264853,-0.0027305339488301597,0.00031022939580595255,-0.0029765348545254737,8e-05
2022-04-05,-0.02712305397682702,-0.004794152727242283,0.0014632388286324226,-0.004703953950285591,-0.0105788003534742,0.00875934820986503,8e-05
2022-04-06,-0.017682292746382628,-0.00019629437638729618,-0.01750362733228437,-0.00992869902817757,0.0018898860027545766,-0.005501279678035819,8e-05
2022-04-07,0.0169024912093343,-0.00333441779613808,-0.00985467815536302,0.0011208552915076874,-0.0063829454121415875,0.00024382704770052475,8e-05
2022-04-08,0.020239612562015404,-0.005439367838990848,-0.0014726117697347254,0.004197096055614367,0.010166172855144727,0.004686401408672956,8e-05
2022-04-11,-0.00248843247467654,-0.011150539709374671,0.0029899908484899954,0.0037041851725346056,0.003043763072460409,0.008937035905414137,8e-05
2022-04-12,0.007418683556669197,-0.0005648445810295581,-0.0003092964000990625,0.00583947676844664,-0.002499399940655899,-0.01925449058607221,8e-05
2022-04-13,0.004235001854522433,-0.01193776299224802,0.011170737108142969,0.002370381470104077,-0.004571006621904104,0.008162202148778394,8e-05
2022-04-14,0.03744656970146285,0.0061804477095168215,-0.017359916776347625,-0.0036290784875183247,-0.0007298062453817437,-0.00227096463636898,8e-05
2022-04-15,0.013934898937214921,0.0007595180234760264,0.0014922914285464418,0.0059776470510183215,0.0035767444494997384,0.00808203481950819,8e-05
2022-04-18,-0.0010350110977691985,-0.011560411995719446,-0.016161813028484392,-0.009402622778893546,-0.00025296477151119797,0.008846248615903116,8e-05
2022-04-19,-0.010966485287205108,-0.002373672616398908,0.007037410659357515,-0.0062046996775873605,-0.0014029528428211398,0.01798706567231073,8e-05
2022-04-20,-0.01877735584309087,-0.005917251244724665,-0.0006501284299780247,-0.0066494004999627125,0.00025022174490737386,0.015187990123833234,8e-05
2022-04-21,0.0029415636304066773,0.002653396083353443,0.003976489748217063,0.007660392413975172,-0.003723153587421728,0.015112288288713256,8e-05
2022-04-22,-0.00857620894341164,0.010823603568185156,-0.007574946645307895,0.006699519598980529,-0.002159235561058226,0.016180373510828624,8e-05
2022-04-25,-0.01656704451517209,-0.014901379757165958,0.01171518438491976,0.003511136659314964,-0.012614754633430024,0.003505168832975405,8e-05
2022-04-26,-0.007258874610910319,0.0010202086331793374,0.009575521976529661,0.007603509056482581,0.005742357385114206,0.0006540359574052367,8e-05
2022-04-27,-0.01247857604337274,-0.0011810623645331232,0.005451898727106988,-0.006054979476883916,0.0016927866819305714,0.009900987914961678,8e-05
2022-04-28,0.020745699620870778,0.005470720611603726,-0.0009656552217709669,0.002540165839026863,-0.004740735064200581,0.008352890465763246,8e-05
2022-04-29,0.011079677083393406,0.0018055730259015133,0.005418715567656189,-0.0007762209986821496,0.011292409888131433,-0.003099728604120862,8e-05
2022-05-02,0.00040432830420059155,-0.005915754653910552,-0.00616203311188614,0.0060281747271943974,0.0004220988823543193,0.004753057496890948,8e-05
2022-05-03,0.01825932966668031,-0.0024524314853329454,0.007900000931186408,-0.000706569627865383,-0.0063168614318511816,-8.606113463053861e-05,8e-05
2022-05-04,0.0014284196917714197,-0.006268206854427912,0.015045328048915289,-0.0025946002188705687,0.00504042452882275,-0.009093261993060615,8e-05
2022-05-05,-0.009835410415939164,0.008708057108788785,0.009835495039812675,0.00388635962992693,0.0022882892990555752,0.014495068155139847,8e-05
2022-05-06,0.018777488927235887,0.0002704931893755378,-0.006366422228266685,0.0062331841703386305,0.002267479912905316,0.0009071916678309814,8e-05
2022-05-09,0.006966920524215905,0.015309525486024059,0.003452755855457926,-0.004578416363927611,-0.002654533627909543,0.02283579083468736,8e-05
2022-05-10,-0.011946953851917477,-0.0003852865105169662,-0.011438273893827828,-0.0003275296994666327,0.0026029743426682086,-0.017580414972198158,8e-05
2022-05-11,-0.0017840641370032982,-0.005567254135283702,0.005351512800581081,-0.0073090844354915694,-0.0016705497413265673,-0.005824566501277029,8e-05
2022-05-12,-0.010007419040617086,-0.012009715140902618,0.004255430715762849,-0.017386427122450577,0.0032356487098750535,0.0006590272035995855,8e-05
2022-05-13,-0.016093596771572034,-0.014325117410047562,-0.016628347055789475,0.001503217419896103,-0.011529666724063832,0.012811192073918053,8e-05
2022-05-16,0.011614130570379697,-0.01257308754404392,-0.010256054595211273,0.004362337493782424,-0.0027032407778751345,0.0046941630986240355,8e-05
2022-05-17,0.023412999685641568,0.002237013208091867,-0.002348250070693904,0.0019344676636070788,0.01023293058684917,0.0037152002959882657,8e-05
2022-05-18,-0.016282810885829696,0.004169800185839471,-0.002507737724267436,-0.013546932024280572,-0.004702404732401804,-0.012099901718095617,8e-05
2022-05-19,0.007255630840286851,-0.012549525616257069,-0.010685292418769246,-0.002355946010535322,-0.0037230297849591195,-0.012426355369524184,8e-05
2022-05-20,-0.007307710829461923,0.007260306512608924,0.0037008085641696536,-0.01542843432035757,-0.0027877680306998506,0.0038475512631889514,8e-05
2022-05-23,-0.005345504605176353,-0.003764488413467516,0.0024632624804646086,0.009687907753579294,-0.00738883681533186,-0.014705165932001942,8e-05
2022-05-24,-0.006608727090866431,0.001274344095884395,-0.0015484221878066735,-0.0075023820748266025,-0.013349684657369512,-0.0055506552531826145,8e-05
2022-05-25,-0.009867889236157792,0.012997765026043395,-0.006602123501425266,0.008887825266219274,-0.001483518391141677,0.005810090619944432,8e-05
2022-05-26,0.001082259535337924,0.007274714526924256,0.00963836413774907,0.00672108750578902,0.0007151565444899413,-0.010505566995044534,8e-05
2022-05-27,-0.009471401396932453,-0.0020482451832466585,0.015098664017794656,-0.006204132467752432,-0.00041503041123191304,0.01795891558597987,8e-05
2022-05-30,0.003745481909358066,-0.007029537803322299,-0.004152053354618834,-0.007829494658874217,-0.0009692713716873211,0.01376329978661679,8e-05
2022-05-31,-0.00010285731338964348,-0.01711452321063444,-0.005309502254393386,0.0025525915147043676,0.00015824522510232589,-0.016985619981721302,8e-05
2022-06-01,-0.002367376562396917,-0.0056532265539393604,0.0046208689887079655,-0.005810268260281497,0.006037048829304585,-0.009956083675001857,8e-05
2022-06-02,-0.010390763944499174,-0.0015890419106215554,-0.0030222644177228756,0.0008173924951074528,-0.0012426771155753008,-0.024843549689444445,8e-05
2022-06-03,-0.006421255966819993,-0.007797436217209471,-0.0010545748059691072,-0.0032797931356484287,-0.0035444954625236174,-0.008308504988029465,8e-05
2022-06-06,0.009564694709909073,-0.0009500557367384378,0.006856878365522042,-0.012368108901259434,-0.0017867529093285178,0.008730273242296393,8e-05
2022-06-07,0.0065110062514925696,0.0007148150636701458,-0.016984204787565634,-0.015513276133871214,0.0033760805585406548,-0.004252844365023426,8e-05
2022-06-08,-0.011230662937582613,-0.0016988478544646285,0.012064720923674024,0.0016867897394621802,0.008372161271259497,0.005368769679775642,8e-05
